S9f, S9Zc,S9Z, S9Pc,S9P
6.25E+04,2.61E+03,1.73E+04,-3.82E+01,-3.91E+01
6.50E+04,2.55E+03,1.70E+04,-3.80E+01,-4.02E+01
6.75E+04,2.51E+03,1.67E+04,-3.77E+01,-4.12E+01
7.00E+04,2.47E+03,1.64E+04,-3.74E+01,-4.21E+01
7.25E+04,2.43E+03,1.61E+04,-3.72E+01,-4.31E+01
7.50E+04,2.39E+03,1.59E+04,-3.69E+01,-4.40E+01
7.75E+04,2.35E+03,1.56E+04,-3.66E+01,-4.48E+01
8.00E+04,2.32E+03,1.53E+04,-3.64E+01,-4.57E+01
8.25E+04,2.29E+03,1.51E+04,-3.61E+01,-4.65E+01
8.50E+04,2.26E+03,1.48E+04,-3.59E+01,-4.72E+01
8.75E+04,2.23E+03,1.46E+04,-3.56E+01,-4.80E+01
9.00E+04,2.20E+03,1.43E+04,-3.54E+01,-4.87E+01
9.25E+04,2.18E+03,1.41E+04,-3.51E+01,-4.94E+01
9.50E+04,2.15E+03,1.39E+04,-3.49E+01,-5.01E+01
9.75E+04,2.13E+03,1.36E+04,-3.46E+01,-5.07E+01
1.00E+05,2.11E+03,1.34E+04,-3.44E+01,-5.13E+01
1.25E+05,1.93E+03,1.15E+04,-3.24E+01,-5.64E+01
1.50E+05,1.80E+03,9.95E+03,-3.14E+01,-6.00E+01
1.75E+05,1.70E+03,8.76E+03,-2.89E+01,-6.26E+01
2.00E+05,1.63E+03,7.81E+03,-2.76E+01,-6.45E+01
2.25E+05,1.57E+03,7.03E+03,-2.63E+01,-6.59E+01
2.50E+05,1.53E+03,6.40E+03,-2.53E+01,-6.68E+01
2.75E+05,1.48E+03,5.86E+03,-2.42E+01,-6.75E+01
3.00E+05,1.45E+03,5.41E+03,-2.34E+01,-6.80E+01
3.25E+05,1.42E+03,5.03E+03,-2.25E+01,-6.83E+01
3.50E+05,1.40E+03,4.69E+03,-2.18E+01,-6.85E+01
3.75E+05,1.37E+03,4.40E+03,-2.10E+01,-6.86E+01
4.00E+05,1.35E+03,4.14E+03,-2.05E+01,-6.86E+01
4.25E+05,1.34E+03,3.92E+03,-1.99E+01,-6.85E+01
4.50E+05,1.32E+03,3.71E+03,-1.94E+01,-6.83E+01
4.75E+05,1.31E+03,3.53E+03,-1.89E+01,-6.81E+01
5.00E+05,1.29E+03,3.37E+03,-1.85E+01,-6.79E+01
5.25E+05,1.28E+03,3.22E+03,-1.80E+01,-6.76E+01
5.50E+05,1.27E+03,3.09E+03,-1.76E+01,-6.73E+01
5.75E+05,1.26E+03,2.96E+03,-1.72E+01,-6.69E+01
6.00E+05,1.25E+03,2.85E+03,-1.69E+01,-6.66E+01
6.25E+05,1.24E+03,2.75E+03,-1.65E+01,-6.62E+01
6.50E+05,1.23E+03,2.65E+03,-1.62E+01,-6.58E+01
6.75E+05,1.23E+03,2.57E+03,-1.60E+01,-6.54E+01
7.00E+05,1.22E+03,2.49E+03,-1.57E+01,-6.50E+01
7.25E+05,1.21E+03,2.41E+03,-1.54E+01,-6.45E+01
7.50E+05,1.20E+03,2.34E+03,-1.52E+01,-6.41E+01
7.75E+05,1.20E+03,2.27E+03,-1.49E+01,-6.37E+01
8.00E+05,1.19E+03,2.21E+03,-1.47E+01,-6.32E+01
8.25E+05,1.19E+03,2.16E+03,-1.44E+01,-6.28E+01
8.50E+05,1.18E+03,2.10E+03,-1.43E+01,-6.23E+01
8.75E+05,1.18E+03,2.05E+03,-1.41E+01,-6.18E+01
9.00E+05,1.17E+03,2.00E+03,-1.39E+01,-6.14E+01
9.25E+05,1.17E+03,1.96E+03,-1.37E+01,-6.09E+01
9.50E+05,1.16E+03,1.92E+03,-1.35E+01,-6.04E+01
9.75E+05,1.16E+03,1.88E+03,-1.33E+01,-6.00E+01
1.00E+06,1.15E+03,1.84E+03,-1.32E+01,-5.95E+01
